COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,INF_A,INF_B,INF_ALL,INF_NEGATIVE
MEX,Mexico,2023-06-05,2023,23,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-06-05,2023,23,SENTINEL,268.0,13.0,79.0,92.0,176.0
MEX,Mexico,2023-06-12,2023,24,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-06-12,2023,24,SENTINEL,278.0,7.0,86.0,93.0,185.0
MEX,Mexico,2023-06-19,2023,25,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-06-19,2023,25,SENTINEL,273.0,11.0,75.0,86.0,187.0
MEX,Mexico,2023-06-26,2023,26,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-06-26,2023,26,SENTINEL,226.0,12.0,58.0,70.0,156.0
MEX,Mexico,2023-07-03,2023,27,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-07-03,2023,27,SENTINEL,235.0,13.0,46.0,59.0,176.0
MEX,Mexico,2023-07-10,2023,28,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-07-10,2023,28,SENTINEL,221.0,24.0,48.0,72.0,149.0
MEX,Mexico,2023-07-17,2023,29,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-07-17,2023,29,SENTINEL,209.0,27.0,39.0,66.0,143.0
MEX,Mexico,2023-07-24,2023,30,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-07-24,2023,30,SENTINEL,206.0,34.0,43.0,77.0,129.0
MEX,Mexico,2023-07-31,2023,31,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-07-31,2023,31,SENTINEL,243.0,25.0,45.0,70.0,173.0
MEX,Mexico,2023-08-07,2023,32,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-08-07,2023,32,SENTINEL,211.0,16.0,39.0,55.0,156.0
MEX,Mexico,2023-08-14,2023,33,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-08-14,2023,33,SENTINEL,226.0,25.0,46.0,71.0,155.0
MEX,Mexico,2023-08-21,2023,34,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-08-21,2023,34,SENTINEL,231.0,39.0,25.0,64.0,167.0
MEX,Mexico,2023-08-28,2023,35,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-08-28,2023,35,SENTINEL,245.0,33.0,43.0,76.0,169.0
MEX,Mexico,2023-09-04,2023,36,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-09-04,2023,36,SENTINEL,291.0,59.0,36.0,95.0,196.0
MEX,Mexico,2023-09-11,2023,37,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-09-11,2023,37,SENTINEL,360.0,74.0,47.0,121.0,239.0
MEX,Mexico,2023-09-18,2023,38,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-09-18,2023,38,SENTINEL,415.0,104.0,62.0,166.0,249.0
MEX,Mexico,2023-09-25,2023,39,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-09-25,2023,39,SENTINEL,229.0,71.0,24.0,95.0,134.0
MEX,Mexico,2023-10-02,2023,40,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-10-02,2023,40,SENTINEL,1636.0,111.0,34.0,145.0,1491.0
MEX,Mexico,2023-10-09,2023,41,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-10-09,2023,41,SENTINEL,1540.0,133.0,35.0,168.0,1372.0
MEX,Mexico,2023-10-16,2023,42,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-10-16,2023,42,SENTINEL,1842.0,206.0,32.0,238.0,1604.0
MEX,Mexico,2023-10-23,2023,43,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-10-23,2023,43,SENTINEL,1799.0,250.0,32.0,282.0,1517.0
MEX,Mexico,2023-10-30,2023,44,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-10-30,2023,44,SENTINEL,1762.0,207.0,40.0,247.0,1515.0
MEX,Mexico,2023-11-06,2023,45,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-11-06,2023,45,SENTINEL,2024.0,341.0,43.0,384.0,1640.0
MEX,Mexico,2023-11-13,2023,46,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-11-13,2023,46,SENTINEL,1810.0,325.0,48.0,373.0,1437.0
MEX,Mexico,2023-11-20,2023,47,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-11-20,2023,47,SENTINEL,2295.0,474.0,52.0,526.0,1769.0
MEX,Mexico,2023-11-27,2023,48,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-11-27,2023,48,SENTINEL,2293.0,421.0,46.0,467.0,1826.0
MEX,Mexico,2023-12-04,2023,49,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-12-04,2023,49,SENTINEL,2218.0,423.0,64.0,487.0,1731.0
MEX,Mexico,2023-12-11,2023,50,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-12-11,2023,50,SENTINEL,2166.0,401.0,53.0,454.0,1712.0
MEX,Mexico,2023-12-18,2023,51,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-12-18,2023,51,SENTINEL,1415.0,258.0,30.0,288.0,1127.0
MEX,Mexico,2023-12-25,2023,52,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2023-12-25,2023,52,SENTINEL,144.0,10.0,4.0,14.0,130.0
MEX,Mexico,2024-01-01,2024,1,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-01-01,2024,1,SENTINEL,2391.0,461.0,62.0,523.0,1868.0
MEX,Mexico,2024-01-08,2024,2,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-01-08,2024,2,SENTINEL,2573.0,434.0,73.0,507.0,2066.0
MEX,Mexico,2024-01-15,2024,3,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-01-15,2024,3,SENTINEL,3171.0,467.0,121.0,588.0,2583.0
MEX,Mexico,2024-01-22,2024,4,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-01-22,2024,4,SENTINEL,2858.0,387.0,122.0,509.0,2349.0
MEX,Mexico,2024-01-29,2024,5,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-01-29,2024,5,SENTINEL,2666.0,329.0,95.0,424.0,2242.0
MEX,Mexico,2024-02-05,2024,6,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-02-05,2024,6,SENTINEL,2844.0,345.0,101.0,446.0,2398.0
MEX,Mexico,2024-02-12,2024,7,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-02-12,2024,7,SENTINEL,2594.0,312.0,109.0,421.0,2173.0
MEX,Mexico,2024-02-19,2024,8,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-02-19,2024,8,SENTINEL,2403.0,270.0,108.0,378.0,2025.0
MEX,Mexico,2024-02-26,2024,9,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-02-26,2024,9,SENTINEL,2432.0,372.0,95.0,467.0,1965.0
MEX,Mexico,2024-03-04,2024,10,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-03-04,2024,10,SENTINEL,2088.0,357.0,89.0,446.0,1642.0
MEX,Mexico,2024-03-11,2024,11,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-03-11,2024,11,SENTINEL,1833.0,311.0,108.0,419.0,1414.0
MEX,Mexico,2024-03-18,2024,12,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-03-18,2024,12,SENTINEL,1695.0,304.0,82.0,386.0,1309.0
MEX,Mexico,2024-03-25,2024,13,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-03-25,2024,13,SENTINEL,1260.0,210.0,63.0,273.0,987.0
MEX,Mexico,2024-04-01,2024,14,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-04-01,2024,14,SENTINEL,1548.0,225.0,98.0,323.0,1225.0
MEX,Mexico,2024-04-08,2024,15,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-04-08,2024,15,SENTINEL,1314.0,185.0,83.0,268.0,1046.0
MEX,Mexico,2024-04-15,2024,16,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-04-15,2024,16,SENTINEL,1268.0,155.0,73.0,228.0,1040.0
MEX,Mexico,2024-04-22,2024,17,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-04-22,2024,17,SENTINEL,1198.0,128.0,91.0,219.0,979.0
MEX,Mexico,2024-04-29,2024,18,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-04-29,2024,18,SENTINEL,1066.0,104.0,58.0,162.0,904.0
MEX,Mexico,2024-05-06,2024,19,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-05-06,2024,19,SENTINEL,1180.0,108.0,67.0,175.0,1005.0
MEX,Mexico,2024-05-13,2024,20,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-05-13,2024,20,SENTINEL,1180.0,106.0,48.0,154.0,1026.0
MEX,Mexico,2024-05-20,2024,21,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-05-20,2024,21,SENTINEL,1099.0,95.0,39.0,134.0,965.0
MEX,Mexico,2024-05-27,2024,22,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-05-27,2024,22,SENTINEL,990.0,87.0,41.0,128.0,862.0
MEX,Mexico,2024-06-03,2024,23,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-06-03,2024,23,SENTINEL,960.0,77.0,33.0,110.0,850.0
MEX,Mexico,2024-06-10,2024,24,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-06-10,2024,24,SENTINEL,1008.0,72.0,39.0,111.0,897.0
MEX,Mexico,2024-06-17,2024,25,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-06-17,2024,25,SENTINEL,966.0,63.0,23.0,86.0,880.0
MEX,Mexico,2024-06-24,2024,26,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-06-24,2024,26,SENTINEL,964.0,39.0,16.0,55.0,909.0
MEX,Mexico,2024-07-01,2024,27,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-07-01,2024,27,SENTINEL,1188.0,72.0,16.0,88.0,1100.0
MEX,Mexico,2024-07-08,2024,28,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-07-08,2024,28,SENTINEL,1331.0,69.0,5.0,74.0,1257.0
MEX,Mexico,2024-07-15,2024,29,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-07-15,2024,29,SENTINEL,2084.0,97.0,11.0,108.0,1976.0
MEX,Mexico,2024-07-22,2024,30,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-07-22,2024,30,SENTINEL,1886.0,124.0,10.0,134.0,1752.0
MEX,Mexico,2024-07-29,2024,31,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-07-29,2024,31,SENTINEL,1500.0,105.0,9.0,114.0,1386.0
MEX,Mexico,2024-08-05,2024,32,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-08-05,2024,32,SENTINEL,1512.0,97.0,5.0,102.0,1410.0
MEX,Mexico,2024-08-12,2024,33,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-08-12,2024,33,SENTINEL,1410.0,116.0,3.0,119.0,1291.0
MEX,Mexico,2024-08-19,2024,34,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-08-19,2024,34,SENTINEL,1200.0,113.0,2.0,115.0,1085.0
MEX,Mexico,2024-08-26,2024,35,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-08-26,2024,35,SENTINEL,1228.0,130.0,5.0,135.0,1093.0
MEX,Mexico,2024-09-02,2024,36,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-09-02,2024,36,SENTINEL,1165.0,128.0,6.0,134.0,1031.0
MEX,Mexico,2024-09-09,2024,37,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-09-09,2024,37,SENTINEL,1231.0,142.0,4.0,146.0,1085.0
MEX,Mexico,2024-09-16,2024,38,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-09-16,2024,38,SENTINEL,1372.0,159.0,4.0,163.0,1209.0
MEX,Mexico,2024-09-23,2024,39,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-09-23,2024,39,SENTINEL,1095.0,119.0,7.0,126.0,969.0
MEX,Mexico,2024-09-30,2024,40,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-09-30,2024,40,SENTINEL,1172.0,92.0,11.0,103.0,1069.0
MEX,Mexico,2024-10-07,2024,41,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-10-07,2024,41,SENTINEL,1191.0,97.0,3.0,100.0,1091.0
MEX,Mexico,2024-10-14,2024,42,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-10-14,2024,42,SENTINEL,1116.0,61.0,3.0,64.0,1052.0
MEX,Mexico,2024-10-21,2024,43,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-10-21,2024,43,SENTINEL,1087.0,60.0,3.0,63.0,1024.0
MEX,Mexico,2024-10-28,2024,44,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-10-28,2024,44,SENTINEL,1089.0,85.0,6.0,91.0,998.0
MEX,Mexico,2024-11-04,2024,45,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-11-04,2024,45,SENTINEL,1373.0,105.0,14.0,119.0,1254.0
MEX,Mexico,2024-11-11,2024,46,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-11-11,2024,46,SENTINEL,1299.0,103.0,14.0,117.0,1182.0
MEX,Mexico,2024-11-18,2024,47,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-11-18,2024,47,SENTINEL,1478.0,134.0,13.0,147.0,1331.0
MEX,Mexico,2024-11-25,2024,48,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-11-25,2024,48,SENTINEL,1509.0,187.0,17.0,204.0,1305.0
MEX,Mexico,2024-12-02,2024,49,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-12-02,2024,49,SENTINEL,1667.0,207.0,22.0,229.0,1438.0
MEX,Mexico,2024-12-09,2024,50,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-12-09,2024,50,SENTINEL,1756.0,329.0,29.0,358.0,1398.0
MEX,Mexico,2024-12-16,2024,51,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-12-16,2024,51,SENTINEL,1493.0,355.0,19.0,374.0,1119.0
MEX,Mexico,2024-12-23,2024,52,NONSENTINEL,0.0,0.0,0.0,,0.0
MEX,Mexico,2024-12-23,2024,52,SENTINEL,337.0,62.0,1.0,63.0,274.0
MEX,Mexico,2024-12-30,2025,1,NONSENTINEL,,,,,
MEX,Mexico,2024-12-30,2025,1,SENTINEL,2375.0,574.0,32.0,606.0,1728.0
MEX,Mexico,2025-01-06,2025,2,NONSENTINEL,,,,,
MEX,Mexico,2025-01-06,2025,2,SENTINEL,2864.0,736.0,40.0,776.0,2035.0
MEX,Mexico,2025-01-13,2025,3,NONSENTINEL,,,,,
MEX,Mexico,2025-01-13,2025,3,SENTINEL,2869.0,722.0,47.0,769.0,2053.0
MEX,Mexico,2025-01-20,2025,4,NONSENTINEL,,,,,
MEX,Mexico,2025-01-20,2025,4,SENTINEL,2960.0,671.0,37.0,708.0,2196.0
MEX,Mexico,2025-01-27,2025,5,NONSENTINEL,,,,,
MEX,Mexico,2025-01-27,2025,5,SENTINEL,2783.0,639.0,53.0,692.0,2023.0
MEX,Mexico,2025-02-03,2025,6,NONSENTINEL,,,,,
MEX,Mexico,2025-02-03,2025,6,SENTINEL,2882.0,633.0,68.0,701.0,1999.0
MEX,Mexico,2025-02-10,2025,7,NONSENTINEL,,,,,
MEX,Mexico,2025-02-10,2025,7,SENTINEL,3036.0,674.0,64.0,738.0,980.0
MEX,Mexico,2025-02-17,2025,8,NONSENTINEL,,,,,
MEX,Mexico,2025-02-17,2025,8,SENTINEL,2994.0,603.0,70.0,673.0,
MEX,Mexico,2025-02-24,2025,9,SENTINEL,2783.0,457.0,74.0,531.0,
MEX,Mexico,2025-03-03,2025,10,SENTINEL,2718.0,446.0,105.0,551.0,
MEX,Mexico,2025-03-10,2025,11,SENTINEL,2292.0,389.0,86.0,475.0,
MEX,Mexico,2025-03-17,2025,12,SENTINEL,2498.0,384.0,112.0,496.0,
MEX,Mexico,2025-03-24,2025,13,SENTINEL,2426.0,323.0,111.0,434.0,
MEX,Mexico,2025-03-31,2025,14,SENTINEL,2606.0,343.0,114.0,457.0,
MEX,Mexico,2025-04-07,2025,15,SENTINEL,2534.0,380.0,129.0,509.0,
MEX,Mexico,2025-04-14,2025,16,SENTINEL,1958.0,256.0,108.0,364.0,
MEX,Mexico,2025-04-21,2025,17,SENTINEL,2210.0,219.0,119.0,338.0,
MEX,Mexico,2025-04-28,2025,18,SENTINEL,1484.0,131.0,73.0,204.0,
MEX,Mexico,2025-05-05,2025,19,SENTINEL,1636.0,139.0,73.0,212.0,
MEX,Mexico,2025-05-12,2025,20,SENTINEL,1690.0,135.0,72.0,207.0,
MEX,Mexico,2025-05-19,2025,21,SENTINEL,1605.0,119.0,46.0,165.0,
MEX,Mexico,2025-05-26,2025,22,SENTINEL,1552.0,109.0,38.0,147.0,
MEX,Mexico,2025-06-02,2025,23,SENTINEL,1644.0,87.0,36.0,123.0,
MEX,Mexico,2025-06-09,2025,24,SENTINEL,1565.0,76.0,17.0,93.0,
MEX,Mexico,2025-06-16,2025,25,SENTINEL,1447.0,44.0,18.0,62.0,
MEX,Mexico,2025-06-23,2025,26,SENTINEL,1336.0,58.0,8.0,66.0,
MEX,Mexico,2025-06-30,2025,27,SENTINEL,1429.0,79.0,7.0,86.0,
MEX,Mexico,2025-07-07,2025,28,SENTINEL,1452.0,71.0,12.0,83.0,
MEX,Mexico,2025-07-14,2025,29,SENTINEL,1355.0,59.0,10.0,69.0,
MEX,Mexico,2025-07-21,2025,30,SENTINEL,1256.0,72.0,8.0,80.0,
MEX,Mexico,2025-07-28,2025,31,SENTINEL,1158.0,50.0,7.0,57.0,
MEX,Mexico,2025-08-04,2025,32,SENTINEL,1078.0,48.0,3.0,51.0,
MEX,Mexico,2025-08-11,2025,33,SENTINEL,1049.0,47.0,5.0,52.0,
MEX,Mexico,2025-08-18,2025,34,SENTINEL,1061.0,46.0,3.0,49.0,
MEX,Mexico,2025-08-25,2025,35,SENTINEL,996.0,41.0,1.0,42.0,
MEX,Mexico,2025-09-01,2025,36,SENTINEL,1112.0,48.0,6.0,54.0,
MEX,Mexico,2025-09-08,2025,37,SENTINEL,1247.0,58.0,4.0,62.0,
MEX,Mexico,2025-09-15,2025,38,SENTINEL,1462.0,54.0,4.0,58.0,
MEX,Mexico,2025-09-22,2025,39,SENTINEL,1523.0,88.0,5.0,93.0,
MEX,Mexico,2025-09-29,2025,40,SENTINEL,1620.0,101.0,5.0,106.0,
MEX,Mexico,2025-10-06,2025,41,SENTINEL,1636.0,80.0,2.0,82.0,
MEX,Mexico,2025-10-13,2025,42,SENTINEL,1607.0,105.0,6.0,111.0,
MEX,Mexico,2025-10-20,2025,43,SENTINEL,1600.0,79.0,5.0,84.0,
MEX,Mexico,2025-10-27,2025,44,SENTINEL,1608.0,68.0,8.0,76.0,
MEX,Mexico,2025-11-03,2025,45,SENTINEL,1627.0,69.0,7.0,76.0,
MEX,Mexico,2025-11-10,2025,46,SENTINEL,1556.0,84.0,3.0,87.0,
MEX,Mexico,2025-11-17,2025,47,SENTINEL,1691.0,114.0,5.0,119.0,
MEX,Mexico,2025-11-24,2025,48,SENTINEL,1675.0,140.0,10.0,150.0,
MEX,Mexico,2025-12-01,2025,49,SENTINEL,1984.0,205.0,6.0,211.0,
MEX,Mexico,2025-12-08,2025,50,SENTINEL,2121.0,314.0,8.0,322.0,
MEX,Mexico,2025-12-15,2025,51,SENTINEL,2371.0,432.0,8.0,440.0,
MEX,Mexico,2025-12-22,2025,52,SENTINEL,1870.0,357.0,3.0,360.0,
MEX,Mexico,2025-12-29,2026,1,SENTINEL,465.0,89.0,0.0,89.0,
MEX,Mexico,2026-01-05,2026,2,NONSENTINEL,2188.0,504.0,4.0,508.0,
MEX,Mexico,2026-01-05,2026,2,SENTINEL,2768.0,625.0,13.0,638.0,
MEX,Mexico,2026-01-12,2026,3,NONSENTINEL,2521.0,561.0,13.0,574.0,
MEX,Mexico,2026-01-12,2026,3,SENTINEL,2743.0,617.0,16.0,633.0,
MEX,Mexico,2026-01-19,2026,4,SENTINEL,2816.0,659.0,10.0,669.0,
MEX,Mexico,2026-01-26,2026,5,SENTINEL,2397.0,527.0,6.0,533.0,
MEX,Mexico,2026-02-02,2026,6,SENTINEL,2762.0,594.0,6.0,600.0,
MEX,Mexico,2026-02-09,2026,7,SENTINEL,2737.0,577.0,8.0,585.0,
MEX,Mexico,2026-02-16,2026,8,SENTINEL,2369.0,464.0,10.0,474.0,
MEX,Mexico,2026-02-23,2026,9,SENTINEL,2266.0,452.0,11.0,463.0,
MEX,Mexico,2026-03-02,2026,10,SENTINEL,2182.0,363.0,14.0,377.0,
MEX,Mexico,2026-03-09,2026,11,SENTINEL,1721.0,196.0,12.0,208.0,
MEX,Mexico,2026-03-16,2026,12,SENTINEL,1732.0,214.0,17.0,231.0,
MEX,Mexico,2026-03-23,2026,13,SENTINEL,1505.0,176.0,18.0,194.0,
MEX,Mexico,2026-03-30,2026,14,SENTINEL,1115.0,107.0,9.0,116.0,
MEX,Mexico,2026-04-06,2026,15,SENTINEL,1205.0,77.0,9.0,86.0,
MEX,Mexico,2026-04-13,2026,16,SENTINEL,1002.0,65.0,9.0,74.0,
MEX,Mexico,2026-04-20,2026,17,SENTINEL,826.0,60.0,12.0,72.0,
MEX,Mexico,2026-04-27,2026,18,SENTINEL,702.0,39.0,7.0,46.0,
MEX,Mexico,2026-05-04,2026,19,SENTINEL,890.0,45.0,16.0,61.0,
MEX,Mexico,2026-05-11,2026,20,SENTINEL,952.0,54.0,19.0,73.0,
MEX,Mexico,2026-05-18,2026,21,SENTINEL,1028.0,46.0,13.0,59.0,
MEX,Mexico,2026-05-25,2026,22,SENTINEL,852.0,31.0,6.0,37.0,
MEX,Mexico,2026-06-01,2026,23,SENTINEL,815.0,23.0,12.0,35.0,
MEX,Mexico,2026-06-08,2026,24,SENTINEL,757.0,22.0,12.0,34.0,
MEX,Mexico,2026-06-15,2026,25,SENTINEL,879.0,25.0,13.0,38.0,
MEX,Mexico,2026-06-22,2026,26,SENTINEL,928.0,19.0,12.0,31.0,
MEX,Mexico,2026-06-29,2026,27,SENTINEL,918.0,21.0,17.0,38.0,
MEX,Mexico,2026-07-06,2026,28,SENTINEL,946.0,20.0,20.0,40.0,
MEX,Mexico,2026-07-13,2026,29,SENTINEL,441.0,7.0,9.0,16.0,
